1	17319	50959
2	18400	57226
3	17945	70650
4	17829	63368
5	18701	60294
6	17293	64942
7	16956	61419
8	18931	65116
9	17677	62945
10	17655	66297
11	18656	68623
12	18849	69638
13	20543	68750
14	18436	65422
15	20136	67525
16	19235	71012
17	18313	68058
18	19620	68627
19	20493	56224
20	18466	64485
21	19360	64126
22	17922	69418
23	19029	57423
24	16472	70135
25	18201	63533
26	18364	65501
27	19635	65675
28	19957	64280
29	19254	59823
30	18082	73639
31	16580	55074
32	17164	60784
33	18844	74052
34	19014	63727
35	16889	67656
36	17304	61951
37	20650	65453
38	18814	73104
39	19519	63983
40	17438	57275
41	18529	59121
42	17131	57823
43	17061	64463
44	17746	63282
45	19804	65032
46	18094	64887
47	16727	65369
48	20163	59497
49	17903	65855
50	19165	62332
51	18996	77492
52	19006	66450
53	16381	52558
54	18889	65552
55	18434	70188
56	16619	64150
57	16913	76357
58	17774	62882
59	17563	60232
60	17109	59135
61	16620	68005
62	18748	68264
63	18893	66067
64	18524	62378
65	21806	68118
66	20229	70135
67	16845	60763
68	16158	67320
69	19400	69460
70	18570	57035
71	19430	74998
72	17365	66643
73	18396	65835
74	16776	60003
75	18562	58746
76	18061	65624
77	19065	63455
78	17474	62678
79	17928	57172
80	17722	59167
81	20083	62789
82	17198	62297
83	19418	63639
84	18162	62044
85	19718	66702
86	18866	67753
87	19628	67079
88	19272	67917
89	18182	60506
90	17210	64642
91	19329	59733
92	16845	59864
93	18069	68079
94	17265	64363
95	18110	68912
96	19024	62851
97	19482	66334
98	18044	61406
99	17691	52458
100	16767	66419
101	18289	71926
102	19028	63524
103	16759	68199
104	19851	60872
105	19205	64062
106	20175	71700
107	17632	59309
108	19098	65114
109	15211	66993
110	16525	61820
111	18334	64503
112	18908	62836
113	18571	69881
114	17737	64723
115	17887	71058
116	18146	69094
117	18626	72255
118	18131	66739
119	18424	73246
120	18482	64526
121	18864	64553
122	20308	65467
123	17397	66109
124	20393	61397
125	17524	71181
126	17611	57938
127	19390	70204
128	18862	68227
129	18807	58546
130	18349	66978
131	19067	63958
132	18286	72402
133	16614	67812
134	19258	71673
135	19944	64404
136	20008	67157
137	16545	71570
138	18703	65949
139	19198	65429
140	17866	68313
141	18245	66505
142	17739	62293
143	19576	60558
144	18970	65178
145	18438	56971
146	17237	69626
147	18048	68142
148	18116	68390
149	17397	66254
150	20112	64225
151	20397	67736
152	16536	64415
153	19182	53103
154	18911	58277
155	16773	60578
156	17873	71796
157	20615	64008
158	18575	65850
159	18639	64444
160	18538	71656
161	14751	62442
162	18872	66303
163	20249	61739
164	18373	63349
165	18544	61637
166	17774	65596
167	17829	67029
168	20350	61755
169	21334	63223
170	18768	68267
171	17427	69964
172	20124	59990
173	19184	62545
174	18739	64162
175	19184	60671
176	15401	61285
177	19207	63369
178	19170	55844
179	18368	65740
180	17950	61353
181	17531	63018
182	20503	64880
183	18080	69199
184	18549	63962
185	17274	62061
186	19407	62806
187	17415	66178
188	18288	70611
189	18065	59413
190	17315	58909
191	16922	54629
192	17528	80948
193	17179	71211
194	17713	64647
195	18055	67049
196	19311	62478
197	19001	67005
198	18027	71555
199	18762	62191
200	19934	66331
201	17400	54722
202	19262	57856
203	17264	67666
204	17342	59751
205	18096	62402
206	17937	67018
207	19915	68896
208	18844	70406
209	20474	61632
210	19883	69390
211	17677	68331
212	18388	66575
213	17092	58583
214	18169	60646
215	18214	63849
216	17193	67264
217	17858	61598
218	17930	67237
219	19249	60713
220	21110	63626
221	19977	64314
222	19313	57730
223	17447	65496
224	17333	58699
225	16705	61976
226	18886	67413
227	18020	74675
228	20257	63500
229	19620	70368
230	15998	61000
231	18553	70823
232	17840	72190
233	19158	63427
234	16901	64617
235	18163	62747
236	18162	67045
237	16692	64854
238	15902	63515
239	18847	68621
240	18595	57048
241	17420	62365
242	18628	62255
243	19660	64731
244	16706	60551
245	19436	66416
246	17926	59763
247	18370	71884
248	18454	64275
249	18406	64242
250	20320	71534
251	20364	71974
252	17912	64330
253	21665	63964
254	17247	63782
255	18957	59502
256	18576	68910
257	19776	66943
258	16645	70395
259	16706	64992
260	17480	72589
261	17868	64850
262	18032	66312
263	19137	66779
264	19175	70322
265	17955	70681
266	15972	57897
267	17870	68907
268	20222	65759
269	18997	69327
270	17641	65239
271	18767	68495
272	18470	68713
273	18952	61594
274	19229	59991
275	18453	57515
276	18432	68887
277	19238	62691
278	18795	75206
279	18866	68671
280	17026	61694
281	17157	71998
282	18349	68852
283	19201	62659
284	19161	72547
285	17574	65843
286	18985	55189
287	19112	66086
288	20084	61030
289	19577	61010
290	19161	71153
291	16737	54218
292	20547	61855
293	18871	65421
294	19143	70144
295	17094	64771
296	19756	68484
297	17183	69759
298	17077	66581
299	17764	64454
300	17926	66638
301	17843	62534
302	19032	63776
303	16944	68543
304	19382	65647
305	18354	64090
306	18356	64936
307	18698	68602
308	21009	68460
309	19886	60883
310	19973	68456
311	18115	66435
312	18752	63811
313	19627	62309
314	19238	65359
315	19249	64499
316	19832	66868
317	17627	59621
318	16898	64336
319	17094	62313
320	17299	54705
321	18448	72645
322	19121	73696
323	17961	69464
324	18477	68278
325	20060	63176
326	17890	51981
327	17575	62743
328	19337	69680
329	17050	70478
330	17960	63809
331	16879	75569
332	19055	69420
333	18172	67783
334	17442	66696
335	19080	59446
336	17740	57290
337	19515	70637
338	17487	65038
339	18656	66821
340	20169	68351
341	18702	62344
342	18501	68331
343	17942	69844
344	20117	67140
345	20162	65181
346	18950	72108
347	19930	63155
348	18454	71078
349	17975	70654
350	17639	71289
351	16171	60164
352	18162	63863
353	17759	64089
354	18770	68411
355	17696	50376
356	18266	64686
357	18836	58651
358	17111	74849
359	19507	75344
360	18807	70132
361	18340	74538
362	18954	65423
363	21413	67565
364	19207	74191
365	17125	65296
366	18488	60560
367	19260	63086
368	17490	68403
369	17321	63338
370	18745	60777
